TimeStamp,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,Status
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7521,0,7500,21,0,0,0,0,7521,7479,0,43364,1,1,0,0,0,15031,10,7443,0,0,30.5,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,77,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7521,0,7500,21,0,0,0,0,7521,7479,0,43364,1,1,0,0,0,15041,10,7443,0,0,30.3,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,77,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7531,0,7500,31,10,0,0,0,7531,7479,0,43364,1,1,0,0,0,15051,10,7443,0,63,25.3,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,87,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7541,0,7500,41,10,0,0,0,7541,7479,0,43364,1,1,0,0,0,15061,10,7443,0,64.9,27.9,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,97,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7551,0,7500,51,10,0,0,0,7551,7479,0,43364,1,1,0,0,0,15071,10,7443,0,66.2,29.8,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,107,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7561,0,7500,61,10,0,0,0,7561,7479,0,43364,1,1,0,0,0,15081,10,7443,0,65.5,30.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7561,0,7500,61,0,0,0,0,7561,7479,0,43364,1,1,0,0,0,15091,10,7443,0,0,30,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,0
23/11/2016 14:31,1,0,7479,0,0,0,0,0,1,7561,0,7500,61,0,0,0,0,7561,7479,0,43364,1,1,0,0,0,15101,10,7443,0,0,30.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,117,0
23/11/2016 14:31,1,0,7597,0,0,0,118,0,1,7561,0,7500,61,0,0,0,0,7561,7597,118,43774,1,1,0,0,0,15111,10,7560,117,0,26.8,14.2137,9.4103,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,117,12174581.5,22017674,0,0
23/11/2016 14:31,1,0,7597,0,0,0,0,0,1,7561,0,7500,61,0,0,0,0,7561,7597,0,43774,1,1,0,0,0,15121,10,7560,0,0,31.8,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,117,0,0,0,0
23/11/2016 14:31,1,0,7607,0,0,0,10,0,1,7571,0,7500,71,10,0,0,0,7571,7607,10,43846,1,1,0,0,0,15131,10,7570,10,68.1,29.5,29.4,17.8,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1010.9,1150,0,0
23/11/2016 14:31,1,0,7617,0,0,0,10,0,1,7581,0,7500,81,10,0,0,0,7581,7617,10,43869,1,1,0,0,0,15141,10,7580,10,66.2,29.4,31.6,19.5,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1009.7,1108,0,0
23/11/2016 14:31,1,0,7627,0,0,0,10,0,1,7591,0,7500,91,10,0,0,0,7591,7627,10,43891,1,1,0,0,0,15151,10,7590,10,63.4,29.6,30,17.3,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1125.9,1311,0,0
23/11/2016 14:31,1,0,7637,0,0,0,10,0,1,7601,0,7600,1,10,0,0,0,7601,7637,10,43914,1,1,0,0,0,15161,10,7600,10,61.9,28.3,29.6,17.5,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1101.3,1379,0,0
23/11/2016 14:31,1,0,7637,0,0,0,0,0,1,7601,0,7600,1,0,0,0,0,7601,7637,0,43914,1,1,0,0,0,15171,10,7600,0,0,31.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23/11/2016 14:31,1,0,7637,0,0,0,0,0,1,7601,0,7600,1,0,0,0,0,7601,7637,0,43914,1,1,0,0,0,15181,10,7600,0,0,29.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23/11/2016 14:31,1,0,7637,0,0,0,0,0,1,7601,0,7600,1,0,0,0,0,7601,7637,0,43914,1,1,0,0,0,15191,10,7600,0,0,31.5,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23/11/2016 14:31,1,0,7637,0,0,0,0,0,1,7601,0,7600,1,0,0,0,0,7601,7637,0,43914,1,1,0,0,0,15201,10,7600,0,0,30.6,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0
23/11/2016 14:31,1,0,7647,0,0,0,10,0,1,7611,0,7600,11,10,0,0,0,7611,7647,10,44012,1,1,0,0,0,15211,10,7610,10,65.1,28.5,30.4,17.7,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,948.8,1107,0,0
23/11/2016 14:31,1,0,7657,0,0,0,10,0,1,7622,0,7600,22,11,0,0,0,7622,7657,10,44039,1,1,0,0,0,15222,11,7620,10,68.4545,31.1818,31.1,18.8,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1042,1447,1,0
23/11/2016 14:31,1,0,7668,0,0,0,11,0,1,7632,0,7600,32,10,0,0,0,7632,7668,11,44073,1,1,0,0,0,15232,10,7631,11,66.6,31,32.8182,20.3636,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,11,1160.7273,2002,0,0
23/11/2016 14:31,1,0,7677,0,0,0,9,0,1,7641,0,7600,41,9,0,0,0,7641,7677,9,44097,1,1,0,0,0,15242,10,7640,9,64,28.4,29.7778,18.1111,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,1100.8889,1326,0,0
23/11/2016 14:31,1,0,7677,0,0,0,0,0,1,7641,0,7600,41,0,0,0,0,7641,7677,0,44097,1,1,0,0,0,15252,10,7640,0,0,30.3,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7677,0,0,0,0,0,1,7641,0,7600,41,0,0,0,0,7641,7677,0,44097,1,1,0,0,0,15262,10,7640,0,0,31,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7677,0,0,0,0,0,1,7641,0,7600,41,0,0,0,0,7641,7677,0,44097,1,1,0,0,0,15272,10,7640,0,0,31.5,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7678,0,0,0,1,0,1,7642,0,7600,42,1,0,0,0,7642,7678,1,44173,1,1,0,0,0,15282,10,7641,1,78,32.4,30,18,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,1409,1409,0,0
23/11/2016 14:31,1,0,7688,0,0,0,10,0,1,7652,0,7600,52,10,0,0,0,7652,7688,10,44201,1,1,0,0,0,15292,10,7651,10,68.8,30.2,29.9,17.9,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1171.8,1525,0,0
23/11/2016 14:31,1,0,7698,0,0,0,10,0,1,7662,0,7600,62,10,0,0,0,7662,7698,10,44228,1,1,0,0,0,15302,10,7661,10,70.3,31.9,31.2,18.2,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1149.5,1426,0,0
23/11/2016 14:31,1,0,7708,0,0,0,10,0,1,7672,0,7600,72,10,0,0,0,7672,7708,10,44259,1,1,0,0,0,15312,10,7671,10,65.2,30.4,30.4,18.3,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1097.8,1493,0,0
23/11/2016 14:31,1,0,7717,0,0,0,9,0,1,7681,0,7600,81,9,0,0,0,7681,7717,9,44283,1,1,0,0,0,15322,10,7680,9,66.4444,31.9,30.1111,18,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,1067.5556,1412,0,0
23/11/2016 14:31,1,0,7717,0,0,0,0,0,1,7681,0,7600,81,0,0,0,0,7681,7717,0,44283,1,1,0,0,0,15332,10,7680,0,0,31.3,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7717,0,0,0,0,0,1,7681,0,7600,81,0,0,0,0,7681,7717,0,44283,1,1,0,0,0,15342,10,7680,0,0,29.1,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7717,0,0,0,0,0,1,7681,0,7600,81,0,0,0,0,7681,7717,0,44283,1,1,0,0,0,15352,10,7680,0,0,30.5,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7718,0,0,0,1,0,1,7682,0,7600,82,1,0,0,0,7682,7718,1,44353,1,1,0,0,0,15362,10,7681,1,71,31.4,34,19,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,1,993,993,0,0
23/11/2016 14:31,1,0,7728,0,0,0,10,0,1,7692,0,7600,92,10,0,0,0,7692,7728,10,44375,1,1,0,0,0,15372,10,7691,10,66.7,28.3,30,17.9,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1150.8,1974,0,0
23/11/2016 14:31,1,0,7738,0,0,0,10,0,1,7702,0,7700,2,10,0,0,0,7702,7738,10,44398,1,1,0,0,0,15382,10,7701,10,65.5,28.6,30.6,18.9,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1020.8,1133,0,0
23/11/2016 14:31,1,0,7748,0,0,0,10,0,1,7712,0,7700,12,10,0,0,0,7712,7748,10,44423,1,1,0,0,0,15392,10,7711,10,58.2,25.4,27.2,16.4,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,10,1060.1,1182,0,0
23/11/2016 14:31,1,0,7757,0,0,0,9,0,1,7721,0,7700,21,9,0,0,0,7721,7757,9,44444,1,1,0,0,0,15402,10,7720,9,63,29.3,29.7778,17.6667,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,1175.4444,1619,0,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7721,0,7700,21,0,0,0,0,7721,7757,0,44444,1,1,0,0,0,15412,10,7720,0,0,31.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7721,0,7700,21,0,0,0,0,7721,7757,0,44444,1,1,0,0,0,15422,10,7720,0,0,31.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7721,0,7700,21,0,0,0,0,7721,7757,0,44444,1,1,0,0,0,15432,10,7720,0,0,28.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7722,0,7700,22,1,0,0,0,7722,7757,0,44444,1,1,0,0,0,15442,10,7720,0,54,28.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,1,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7732,0,7700,32,10,0,0,0,7732,7757,0,44444,1,1,0,0,0,15452,10,7720,0,71.7,31.9,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,11,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7742,0,7700,42,10,0,0,0,7742,7757,0,44444,1,1,0,0,0,15462,10,7720,0,65.3,28.7,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,21,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7752,0,7700,52,10,0,0,0,7752,7757,0,44444,1,1,0,0,0,15472,10,7720,0,64.4,29,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,31,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7761,0,7700,61,9,0,0,0,7761,7757,0,44444,1,1,0,0,0,15482,10,7720,0,64.7778,28.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,40,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7761,0,7700,61,0,0,0,0,7761,7757,0,44444,1,1,0,0,0,15492,10,7720,0,0,28.3,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,40,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7761,0,7700,61,0,0,0,0,7761,7757,0,44444,1,1,0,0,0,15502,10,7720,0,0,25.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,40,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7761,0,7700,61,0,0,0,0,7761,7757,0,44444,1,1,0,0,0,15512,10,7720,0,0,27.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,40,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7762,0,7700,62,1,0,0,0,7762,7757,0,44444,1,1,0,0,0,15522,10,7720,0,74,27.7,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,41,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7772,0,7700,72,10,0,0,0,7772,7757,0,44444,1,1,0,0,0,15532,10,7720,0,68.2,28.6,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,51,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7782,0,7700,82,10,0,0,0,7782,7757,0,44444,1,1,0,0,0,15542,10,7720,0,66.1,28.6,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,61,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7792,0,7700,92,10,0,0,0,7792,7757,0,44444,1,1,0,0,0,15552,10,7720,0,67.1,30.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,71,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7801,0,7800,1,9,0,0,0,7801,7757,0,44444,1,1,0,0,0,15562,10,7720,0,62,27.5,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,0
23/11/2016 14:31,1,0,7757,0,0,0,0,0,1,7801,0,7800,1,0,0,0,0,7801,7757,0,44444,1,1,0,0,0,15572,10,7720,0,0,29.6,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7801,0,7800,1,0,0,0,0,7801,7757,0,44444,1,1,0,0,0,15582,10,7720,0,0,28.6,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7801,0,7800,1,0,0,0,0,7801,7757,0,44444,1,1,0,0,0,15592,10,7720,0,0,26.4,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,80,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7802,0,7800,2,1,0,0,0,7802,7757,0,44444,1,1,0,0,0,15602,10,7720,0,74,27.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,81,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7812,0,7800,12,10,0,0,0,7812,7757,0,44444,1,1,0,0,0,15612,10,7720,0,68.7,28.2,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,91,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7822,0,7800,22,10,0,0,0,7822,7757,0,44444,1,1,0,0,0,15622,10,7720,0,71.1,29.7,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,101,0
23/11/2016 14:32,1,0,7757,0,0,0,0,0,1,7832,0,7800,32,10,0,0,0,7832,7757,0,44444,1,1,0,0,0,15632,10,7720,0,67.8,28.7,0,0,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,111,0
23/11/2016 14:32,1,0,7878,0,0,0,121,0,1,7841,0,7800,41,9,0,0,0,7841,7878,121,44913,1,1,0,0,0,15642,10,7840,120,64.3333,29.6,11.95,7.8389,1,1,0,2,0,0,0,0,0,1,0,34,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,120,9741033.108,19649508,0,0
23/11/2016 14:32,1,0,7878,0,0,0,0,0,1,7841,0,7800,41,0,0,0,0,7841,7878,0,44913,1,1,0,0,0,15652,10,7840,0,0,26.5,0,0,1,1,0,2,0,0,0,0,0,1,0,35,0,0,0,1,0,1,2,1,0,0,0,0,0,0,0,37,1,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
23/11/2016 14:32,1,0,7878,0,0,0,0,0,1,7841,0,7800,41,0,0,0,0,7841,7878,0,44913,1,1,0,0,0,15662,10,7840,0,0,27.7,0,0,1,1,0,2,0,0,0,0,0,1,0,35,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
